store,websites,sku,name,url_key,description
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15125B,"Lapis Lazuli, Turquoise Gold Tone Brass Earrings","lapis-lazuli,-turquoise-gold-tone-brass-earrings-c-icl24sep15125b","Handcrafted gold tone brass earrings adorned with intricate etchings, lapis lazuli and turquoise<ul><li>Color: Golden, Blue, Turquoise</li><li>Measurements: Free Size</li><li>Material(s): Brass, Lapis Lazuli, Turquoise</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15200W,Gold Tone Brass Foil Earrings,gold-tone-brass-foil-earrings-c-icl24sep15200w,"Handcrafted gold tone brass foil earrings adorned with crystals<ul><li>Color: Golden</li><li>Measurements: Free Size</li><li>Material(s): Brass, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15113G,Aventurine Gold Tone Brass Earrings with Filigree Work,aventurine-gold-tone-brass-earrings-with-filigree-work-c-icl24sep15113g,"Handcrafted in Gujarat, gold tone brass earrings embellished with aventurine and filigree work<ul><li>Color: Golden, Green</li><li>Measurements: Free Size</li><li>Material(s): Brass, Aventurine</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15250B,"Aventurine, Turquoise Gold Tone Brass Earrings","aventurine,-turquoise-gold-tone-brass-earrings-c-icl24sep15250b","Handcrafted gold tone brass earrings adorned with aventurine and turquoise<ul><li>Color: Golden, Green, Turquoise</li><li>Measurements: Free Size</li><li>Material(s): Brass, Turquoise, Aventurine</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15338W,Crescent Rose Quartz Gold Tone Brass Earrings with Pearls,crescent-rose-quartz-gold-tone-brass-earrings-with-pearls-c-icl24sep15338w,"Crescent-shaped gold tone brass earrings embellished with rose quartz and pearls<ul><li>Color: Golden, Pink, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Rose Quartz, Pearls</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15250W,"Tourmaline, Aventurine Gold Tone Brass Jhumkis","tourmaline,-aventurine-gold-tone-brass-jhumkis-c-icl24sep15250w","Handcrafted gold tone brass earrings studded with aventurine, tourmaline and pearls<ul><li>Color: Golden, Green, Pink, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Aventurine, Tourmaline</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15250P,Textured Floral Gold Tone Brass Earrings with Tourmaline,textured-floral-gold-tone-brass-earrings-with-tourmaline-c-icl24sep15250p,"Handcrafted in Gujarat, gold tone brass earrings adorned with tourmaline and textured floral motifs<ul><li>Color: Golden, Pink</li><li>Measurements: Free Size</li><li>Material(s): Brass, Tourmaline</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL24SEP15211G,"Aventurine, Smoky Quartz Gold Tone Brass Jhumkis","aventurine,-smoky-quartz-gold-tone-brass-jhumkis-c-icl24sep15211g","Handcrafted gold tone brass earrings encrusted with aventurine, smoky quartz and etched jhumki drop<ul><li>Color: Golden, Green, Brown</li><li>Measurements: Free Size</li><li>Material(s): Brass, Aventurine, Smoky Quartz</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N113W,Gold Tone Brass Kundan Maang Tikka with Pearls,gold-tone-brass-kundan-maang-tikka-with-pearls-c-icl17dec15n113w,"Handcrafted in Gujarat, gold tone brass kundan maang tikka adorned with pearls<ul><li>Color: Golden, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15500SM,Floral Gold Tone Brass Kundan Maang Tikka with Pearls,floral-gold-tone-brass-kundan-maang-tikka-with-pearls-c-icl17dec15500sm,"Handcrafted in Gujarat, floral gold tone brass kundan maang tikka adorned with pearls<ul><li>Color: Golden, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N500S,Floral Tanzanite Gold Tone Brass Kundan Maang Tikka,floral-tanzanite-gold-tone-brass-kundan-maang-tikka-c-icl17dec15n500s,"Handcrafted in Gujarat, floral gold tone brass kundan maang tikka adorned with tanzanite<ul><li>Color: Golden, Blue</li><li>Measurements: Free Size</li><li>Material(s): Brass, Tanzanite, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N500M,Floral Tourmaline Gold Tone Brass Kundan Maang Tikka with Pearls,floral-tourmaline-gold-tone-brass-kundan-maang-tikka-with-pearls-c-icl17dec15n500m,"Handcrafted in Gujarat, floral gold tone brass kundan maang tikka adorned with tourmaline and pearls<ul><li>Color: Golden, Pink, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Tourmaline, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N500R,Floral Red Garnet Gold Tone Brass Kundan Maang Tikka with Pearls,floral-red-garnet-gold-tone-brass-kundan-maang-tikka-with-pearls-c-icl17dec15n500r,"Handcrafted in Gujarat, floral gold tone brass kundan maang tikka adorned with red garnet and pearls<ul><li>Color: Golden, Red, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Red Garnet, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N600T,Pearl Gold Tone Brass Kundan Maang Tikka,pearl-gold-tone-brass-kundan-maang-tikka-c-icl17dec15n600t,"Handcrafted in Gujarat, gold tone brass kundan maang tikka adorned with pearls<ul><li>Color: Golden, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N800R,Tourmaline Gold Tone Brass Kundan Earrings with Pearls,tourmaline-gold-tone-brass-kundan-earrings-with-pearls-c-icl17dec15n800r,"Gold tone brass kundan earrings embellished with tourmaline and perals<ul><li>Color: Golden, Pink, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Tourmaline, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N400M,Floral Brass Kundan Earrings with Pearl Drop,floral-brass-kundan-earrings-with-pearl-drop-c-icl17dec15n400m,"Handcrafted floral brass kundan earrings adorned with pearl drop<ul><li>Color: Golden, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N355G,Crescent Brass Kundan Earrings with Pearls,crescent-brass-kundan-earrings-with-pearls-c-icl17dec15n355g,"Crescent-shaped brass kundan earrings encrusted with crystals and pearls<ul><li>Color: Golden, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N350G,Tanzanite Brass Kundan Earrings with Pearls,tanzanite-brass-kundan-earrings-with-pearls-c-icl17dec15n350g,"Handcrafted in Gujarat, brass kundan earrings featuring tanzanite and pearls<ul><li>Color: Golden, Blue, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Tanzanite, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N350S,Oval Turquoise Brass Kundan Earrings with Pearls,oval-turquoise-brass-kundan-earrings-with-pearls-c-icl17dec15n350s,"Handcrafted in Gujarat, oval-shaped brass kundan earrings featuring turquoise and pearls<ul><li>Color: Golden, Turquoise, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Turquoise, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N360S,Turquoise Brass Kundan Earrings,turquoise-brass-kundan-earrings-c-icl17dec15n360s,"Handcrafted in Gujarat, brass kundan earrings featuring turquoise and white bead drop<ul><li>Color: Golden, Turquoise, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Turquoise, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N315M,Tourmaline Brass Kundan Passa with Pearls,tourmaline-brass-kundan-passa-with-pearls-c-icl17dec15n315m,"Handcrafted brass passa adorned with kundan work, tourmaline and pearls<ul><li>Color: Golden, Pink, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Tourmaline, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N223M,"Aventurine, Tourmaline Brass Kundan Maang Tikka","aventurine,-tourmaline-brass-kundan-maang-tikka-c-icl17dec15n223m","Handcrafted brass kundan maang tikka showcasing aventurine, tourmaline and pearls from Gujarat<ul><li>Color: Golden, Pink, Green, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Tourmaline, Crystals, Aventurine</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
"store_us,store_in,default","app_us,app_in",C-ICL17DEC15N227R,Oval Tourmaline Brass Kundan Earrings with Pearls,oval-tourmaline-brass-kundan-earrings-with-pearls-c-icl17dec15n227r,"Handcrafted in Gujarat, oval-shaped brass kundan earrings featuring tourmaline and pearls<ul><li>Color: Golden, Pink, White</li><li>Measurements: Free Size</li><li>Material(s): Brass, Pearls, Tourmaline, Crystals</li><li>Care: Clean with a soft, dry cloth. Store in a separate box. Keep away from fragrance and water.</li><li>Weight (GRAMS): NA</li></ul>"
